"date","message","Number of files","Number of lines","0 - Ruby","1 - YAML","2 - ERB","3 - SASS","4 - JavaScript"
"2012-08-22 16:41:51 +0100","Fail fast if the required organisation or user is missing","1089","47510","26312","65","5373","4783","5582"
"2012-08-21 10:57:50 +0000","Hide published by if there are no departments.  Also removed a partial that was only used in one place.","1084","47238","26124","65","5301","4915","5438"
"2012-08-20 10:01:50 +0000","Refactor document_filter to be a GOVUK module  Refactoring to a module makes it far more unit-testable. It also makes it far more obvious which parts can be unit tested.  I have added tests and fixed some things that were broken that were revealed due to implementing tests.  Also switched to use our `js-` prefix classes so we don't have to rely on a form having a specific id.","1080","47167","26003","65","5356","4876","5472"
"2012-08-16 10:56:16 +0000","Fixed test which caused phantomjs timeouts  Previously this test was submitting a form to take you to a new page which didn't have QUnit on it. PhantomJS was then looking for something which didn't exist and that was causing a timeout.  By mocking pushState the url shouldn't change and leaves the test page in a better situation for future tests.","1079","47054","25966","65","5356","4876","5396"
"2012-08-15 15:46:32 +0100","ordering topics dropdown alphabetically for create policy form in admin","1081","47028","25943","65","5394","4873","5358"
"2012-08-13 17:30:29 +0100","Automatically determine the class under test  This removes some duplication between the name of the test class and symbol we were passing to `should_be_featurable` and `should_be_attachable`.  I've also taken the opportunity to replace `document_class` and `document_type` with `edition_class` and `edition_type` respectively.","1080","46951","25893","65","5407","4840","5351"
"2012-08-10 15:32:28 +0100","Show alternative format contact email in preview.","1056","46303","25482","65","5232","4778","5351"
"2012-08-09 15:30:17 +0100","Render an atom feed of policy activity  At the moment this just contains a link, the title of the document in question, the GovSpeak body, and the categories the activity was in.","1050","45940","25234","65","5181","4741","5324"
"2012-08-08 16:00:21 +0100","Fix the rel self for the publications atom feed.","1047","45642","25135","65","5176","4662","5209"
"2012-08-08 11:13:17 +0100","Fix IE text align bug","1047","45526","25030","65","5183","4633","5220"
"2012-08-07 10:23:42 +0100","Fix external icon asset path","1049","45492","25037","65","5197","4578","5220"
"2012-08-06 12:31:02 +0100","Fix image URLs for publication headers  This ports the old hard-coded URLs to the new `image-url` helpers that automatically work with versioned/asset pipelined images.","1047","45352","25002","65","5178","4492","5220"
"2012-08-01 22:20:28 +0000","Underline inapplicable nation links on Guidance","1047","45220","24973","65","5174","4402","5211"
"2012-08-01 11:56:59 +0000","Enable multi-element selectors for hideOtherLinks","1047","45052","24826","65","5206","4369","5191"
"2012-07-30 14:53:45 +0100","Time each of the build steps in jenkins.","1041","44656","24619","65","5145","4276","5156"
"2012-07-30 13:33:50 +0100","pushed attachment image into it's own column","1039","44704","24671","65","5147","4270","5156"
"2012-07-27 16:13:56 +0100","Add indexes on frequently used edition dates","1033","44481","24576","65","5153","4140","5152"
"2012-07-27 11:34:24 +0100","Update the migration that copies ISBNs to attachments.  This migration has already run in preview but not yet in production, which is why I'm happy to update it.","1026","44289","24434","65","5117","4126","5152"
"2012-07-26 14:13:42 +0100","IE6 Fixes for guidance pages.","1021","44054","24275","65","5062","4124","5133"
"2012-07-25 17:26:52 +0100","Make the .document-list formatting more generic  We want the ability to not always have the first three items emphasised.","1014","43754","24140","65","4958","4067","5129"
"2012-07-25 14:43:47 +0100","Dynamically add ""next page"" link with JS","1011","43422","23914","65","4943","3984","5121"
"2012-07-24 13:58:56 +0100","Add Ajax filtering to publication index  https://www.pivotaltracker.com/story/show/32512417  Merge branch 'ajax-publication-filter'","1012","43328","23848","65","4947","3963","5110"
"2012-07-23 10:11:19 +0100","Don't paginate the imported guidance","1007","42998","23739","65","4893","3949","4957"
"2012-07-18 17:24:58 +0100","Highlight correct section when linked to h3","1002","42486","23363","65","4893","3834","4936"
"2012-07-17 13:45:34 +0100","Reorganised tests.  - Grouped tests for the same action. - Made it clearer which action is being tested.","1004","42680","23347","65","5044","3894","4935"
"2012-07-17 09:20:09 +0100","Font wrangling","999","42385","23160","33","5081","3773","4943"
"2012-07-16 12:32:57 +0100","making them lists and moving uk and world tags on policy to the head next to topic list","999","42289","23123","33","5039","3756","4943"
"2012-07-12 17:19:51 +0100","Extend Ruby 1.9 Hash syntax check to Gemfile.","986","41861","23009","33","4934","3549","4941"
"2012-07-11 17:10:05 +0100","Port rejection logic to supporting pages  TODO: We should refactor this rejection behaiour out as it occurs in more than one place.","987","41885","23025","33","4939","3552","4941"
"2012-07-11 03:16:47 -0700","Merge pull request #10 from alphagov/case-study-format-ticket-31661095  Case study format","986","41685","22963","33","4943","3431","4921"
"2012-07-10 14:32:20 +0100","Add case studies to policy home page","981","41711","23157","33","4906","3272","4949"
"2012-07-10 10:27:00 +0100","Remove explicit video URL field from news articles.  The media player javascript enhances any Youtube URL included in a document and this provides a much more flexible way to position a video, so the explicit video URL field is now redundant.","972","41556","22948","33","4875","3354","4952"
"2012-07-09 12:17:24 +0100","Remove erroneous migration file","968","41509","23018","33","4843","3272","4949"
"2012-07-06 14:06:03 +0000","Merge commit 'bad88dae13cbecb416cdad37c23bcd1e22b41123' into HEAD","967","41506","22973","33","4834","3327","4945"
"2012-07-04 18:40:12 +0100","Clean assets before running tests.  We've been seeing intermittent failures in our Specialist Guide javascript tests when running under Jenkins.  I think the problem is being caused by the pre-compiled assets hanging around from a previous run.  This is the sequence of events that I think explains the problem we're seeing.  * Code pushed to Jenkins, all tests pass and the assets are compiled. * A change is made to the assets, the code is pushed and a javascript   test fails because it's using the old assets.  Importantly - the new   assets aren't compiled because that only happens if all the tests   pass successfully. * We comment out the 'failing' test, push to Jenkins, all tests pass and   the new assets are compiled. * We re-enable the test and see it pass on Jenkins. * As soon as we make another change to the assets we're right back at   step 1.  So, cleaning the precompiled assets before running the tests should mean that we're always using the most recent assets that we're expecting.  *NOTE* I've renamed PRECOMPILING_ASSETS to the more generic SKIP_OBSERVERS_FOR_ASSET_TASKS as it's now being used when precompiling *and* cleaning assets.","965","41424","22934","33","4832","3307","4924"
"2012-07-04 01:54:32 +0100","Move Specialist Guide summary to be on every page.  Summary should be on every page as people can land on a page other than the first page and should see a summary of what they are looking at.  Removed the JavaScript that previously moved the summary onto the first page and moved the rendered summary next to the guide title.","963","40988","22936","33","4704","2998","4924"
"2012-07-03 16:58:38 +0100","Remove unused shared stylesheet utilities.  I think these have been made redundant by our frontend restyle and backend switch to twitter bootstrap.","973","41307","22911","33","4807","3238","4925"
"2012-07-03 09:56:00 +0000","Merge commit '9144a06f320ca5d6c7a2e94183818e3b73466a95' into HEAD","1012","44551","22888","33","4980","6336","4921"
"2012-06-29 10:52:06 +0100","Update styling on specialist guide index page  Headings make to look more like headings and list items put in an actual list rather than being a collection of headings.","1010","44358","22841","33","4980","6190","4921"
"2012-06-28 15:01:00 +0000","Merge commit '2d85569672cbac4fbe560295930de90c6e0464bc' into HEAD","1007","44089","22702","33","4971","6175","4815"
"2012-06-28 10:32:21 +0100","The Jenkins build should fail if production asset pre-compilation fails.  This is another re-attempt of 3c594f41c92de7dc1826041f389b5b1d599b0a6b, this time specifically skipping the loading of observers when loading the Rails environment for the `assets:precompile` rake task. This means we no longer have any need for a production database on the Jenkins box.  It turned out that in the last re-attempt (d019529416bf9cf1fea8499c4076d06bf15f0ab8), we didn't have permission to create a new database on the Jenkins box.  As explained in the original commit note the reason to make this part of the CI build is to catch problems with pre-compilation in the Whitehall build rather than waiting for the deployment of Whitehall to preview to fail spectacularly giving 403 Forbiddens.","1000","44208","22802","33","5032","6135","4815"
"2012-06-26 13:36:05 -0500","Show attachments on specialist guide pages.  Say what you will about having too many tests and so on, but adding this functionality was easy.  That said, I think the placement of attachments on all document pages needs a bit of love.","999","44161","22760","33","5030","6132","4815"
"2012-06-25 17:32:18 -0500","Show organisations on the publication index.  This should better communicate that Inside Government is produced by multiple organisations, rather than a monolithic government.  I decided to use the longform names in the featured documents, to give users a cue as to what the abbreviations mean in the longer table.","997","44132","22745","33","5025","6123","4815"
"2012-06-25 12:51:02 +0100","Fixed functionals tests with the help of Tom.  Most of these tests were broken because content_tag_for wasn't being used to generate wrappers for individual records.","989","43901","22658","33","5022","6105","4692"
"2012-06-22 13:42:10 +0000","Merge commit 'df4bce23713a7c37ef65dc1b520486ac5a331794' into HEAD","983","43385","22536","33","4773","5960","4692"
"2012-06-20 14:05:12 +0100","Show only topics with content on org page","977","43136","22409","33","4680","5934","4689"
"2012-06-19 12:22:57 +0100","Give the top-of-doc link a generic name  The anchor #policy_view was also used on specialist guides. This was confusing. Changing it to #top means that we can use it on any page.","977","42988","22310","33","4658","5907","4689"
"2012-06-18 17:12:00 +0100","Turn on summaries for specialist guides","976","42989","22301","33","4650","5907","4727"
"2012-06-18 11:27:56 +0100","Make policy team admin more consistent.  We typically have an entity's name be a link to the edit page for that entity. Originally a policy team only had an email address and not a name which is why the email address was previously the link the admin page. This is particularly confusing, because elsewhere in the admin interface, the email address is a ""mailto"" link.","972","42853","22228","33","4591","5903","4727"
"2012-06-15 11:40:46 +0000","Merge commit '6b4f7c84f47e79a057fed259edcc0c6832994219' into HEAD","971","42751","22145","33","4572","5903","4727"
"2012-06-14 16:59:16 +0000","Merge commit 'da2838230fcad51d0a994de676bea3939fdbed46' into HEAD","971","42715","22117","33","4564","5903","4727"
"2012-06-14 14:25:06 +0100","Remove unused presenter module and test.  These should have been removed in a previous commit.  Sorry.","969","42606","22016","33","4556","5903","4727"
"2012-06-13 15:37:49 +0000","Merge commit '37b11925a2b8e72b4e75485beb0cc37087bf6ffc' into HEAD","971","42591","22046","33","4548","5866","4727"
"2012-06-13 11:11:47 +0000","Merge commit 'a1ad261448146a7371bf3df43865af7dfd42381d' into HEAD","967","42548","22007","33","4544","5866","4727"
"2012-06-12 14:10:45 +0000","Merge commit '652ddccc77facaa6bda4ca78093377c25df47d34' into HEAD","957","42273","21823","33","4480","5839","4727"
"2012-06-11 16:22:25 +0000","Merge commit '36efed2e3696049b0d23e7f5c5479ee038f45c92' into HEAD","946","42056","21717","33","4394","5814","4727"
"2012-06-11 12:54:06 +0000","Merge commit '74f9360ad32562eedfa238fa7f2a9472c76f8762' into HEAD","944","41673","21667","33","4358","5525","4719"
"2012-06-09 02:13:55 +0100","Don't allow new appointments to be created that will overlap.  Previously, it was possible to create a new appointment that started before the current one, which would result in the existing appointment having an `ended_at` before its `started_at`. Now validation prevents this from happening.  In order to make the error clearer, I've also presented the current appointments when creating or editing appointments.","942","41545","21574","30","4333","5518","4719"
"2012-06-07 16:50:08 +0000","Merge commit 'ea04bfc6396b2014da34d8e99336485b1486f5cd' into HEAD","939","41337","21419","30","4280","5518","4719"
"2012-06-06 12:22:31 +0100","Rename method to better describe its intent.  I think the original name was more about the implementation than the intent.","927","40230","21323","30","4273","5123","4110"
"2012-06-05 16:21:37 +0100","'Fix' link to editorial comments on rejection.  ... by removing it, and directing the user at the History & Notes tab instead.  I've also tightened up the markup, and improved the display of the rejection.","927","40140","21226","30","4321","5082","4110"
"2012-06-01 14:51:06 +0100","Whoops, this shouldn't appear in the page.","933","41478","21253","30","4389","6197","4183"
"2012-06-01 11:56:41 +0100","Supporting documents use the new admin UI.","928","41239","21121","30","4338","6144","4183"
"2012-05-31 16:48:08 +0000","Merge commit 'b876fabf461ffa4e5a7c58241a19277abf8253ef' into HEAD","929","41258","21133","30","4301","6206","4183"
"2012-05-31 14:52:14 +0000","Merge commit 'ae78da84902fa1f0d9f3133a5578b1d9a965e5b8' into HEAD","925","41017","20968","30","4250","6181","4183"
"2012-05-31 14:05:05 +0000","Merge commit '13837ee5baf4d7572e80efef97a4987af7a1f80a' into HEAD","919","40870","20932","30","4197","6132","4183"
"2012-05-31 11:41:05 +0000","Merge commit 'd9d96525ee0ef98b860040295d229832cab30ffc' into HEAD","910","34619","20890","30","4120","6021","3118"
"2012-05-31 10:42:39 +0100","Speech no longer has subclasses, so no need for these special cases.  Subclasses of Speech were removed in 8727c3ed092b1d6d95db4d3173793b52b1ba2653.","910","34576","20885","30","4126","5977","3118"
"2012-05-30 17:24:32 +0100","document page additions","910","34603","20912","30","4126","5977","3118"
"2012-05-30 14:56:06 +0000","Merge commit 'c3f9dac83e727ee970b62e2c9a4ff15707cc9872' into HEAD","906","34454","20920","30","4118","5828","3118"
"2012-05-30 12:50:39 +0100","Remove custom admin show templates for speech & consultation response.  Having a single show template has a number of benefits which I believe outweigh the additional complexity of conditional within that template.  The principle benefit is that all edition types will benefit from any common workflow/attribute changes (such as the audit history) automatically, unless they specifically opt out. Previous to this commit, version history was not visible for speeches, for example.  A secondary benefit is that improvements to the layout of the admin preview will also be shared across all edition types. This is something I'm considering independently.  Finally, I think it might be true that removing conditionals in templates in this way results in more tests; if there's only a single generic show template, then we might be able to test it once, rather than exercising it through all the various `Admin::EditionController` subclasses using shared tests.","902","34226","20943","30","4083","5612","3118"
"2012-05-30 08:14:05 +0000","Merge commit 'ddb58bb31e0049a90b310b9890903cf168101f4d' into HEAD","907","34319","20960","30","4147","5624","3118"
"2012-05-29 16:03:12 +0000","Merge commit '6eaf1e2b81fe275580d24d63a72d56ef5c897049' into HEAD","900","34186","20859","30","4134","5605","3118"
"2012-05-29 14:25:14 +0100","Rename #documents_preventing_destruction to  Since this method is only considering polciies and not all edition types, this seems like a better name.","897","34114","20828","30","4134","5564","3118"
"2012-05-29 11:11:40 +0100","Rename #document_class to #edition_class in admin-related functionality.  Note that I've aliased ActiveSupport::TestCase.edition_class_for to .document_class_for so that non-admin tests can still use the old version. It's a bit less clear that these should change.","891","33703","20826","30","4094","5195","3118"
"2012-05-28 17:27:48 +0100","Rename document to edition in cucumber steps.  I've only changed document to edition in the implementation of some of the steps.  We're continuing to talk about document in the step names as that more closely matches the domain language we expect users to be familiar with.","891","33645","20768","30","4094","5195","3118"
"2012-05-28 11:56:30 +0100","Rename variables in policy_topics_controller_test.  Rename document to edition where appropriate.","890","33635","20760","30","4092","5195","3118"
"2012-05-28 11:49:09 +0000","Merge commit 'beb066550535c06430f2d2a04c76c78a1bc3cbd0' into HEAD","887","33601","20737","30","4081","5195","3118"
"2012-05-24 17:20:15 +0100","Rename `document_relation_test` to `edition_relation_test`.","886","33558","20694","30","4081","5195","3118"
"2012-05-23 14:10:27 +0100","Use DocumentOrganisation#edition directly.","880","33517","20653","30","4081","5195","3118"
"2012-05-22 22:10:46 +0100","Avoid directly instantiating models in tests.  Using FactoryGirl consistently makes the tests independent of changes to validation and makes the tests more realistic, because the model instances should be valid by definition.","878","33484","20620","30","4081","5195","3118"
"2012-05-24 16:23:00 +0100","Show other admin users' contact details  As a writer, I want to be able to see the contact details for other admin users from within the publishing interface, So I can contact them offline to discuss editorial issues or discuss who is doing whats if we both have the page open for editing.","866","33013","20542","30","4086","4797","3118"
"2012-05-23 12:07:00 +0100","Remove n+1 select when showing lists of publications.  Two things were causing the n+1.  First, to determine the background colour for each listed publication, the 'root' document organisation was chosen.  With the many-to-many relationship between organisations this was expensive.  I've changed this to no longer search for the root; instead the first organisation is chosen.  This means that documents belonging to 'child' organisations may not have a background colour yet, but these can easily be added to the css if required.  There was no guarantee that even 'root' organisations had colours assigned, and most publications belong to 'root' organisation, so this is only a minor regression.  The second change is in the way the thumbnail image is chosen.  It previously used a special scope to find the first PDF attachment and using that.  Now this filtering is done in ruby, allowing us to `include` the attachments association (and thereby avoid the n+1).","869","33018","20480","30","4084","4797","3187"
"2012-03-28 17:00:37 +0100","Email address used for sending notifications.","866","32921","20481","30","4070","4727","3186"
"2012-03-21 17:13:14 +0000","Beginnings of new home page","870","32797","20403","30","4094","4681","3162"
"2012-03-13 16:32:08 +0000","Consistent and larger (easier to read) type styles for the ministers index","858","32326","19976","30","4039","4692","3162"
"2012-03-12 17:39:10 +0000","Fixing test now .expanded removed","858","32393","19976","30","4030","4768","3162"
"2012-03-09 11:41:04 +0000","Layout ""fix"" for ministerial roles so layout works in IE, still looks fine in other browsers","859","32366","20008","30","4035","4704","3162"
"2012-03-06 18:26:12 +0000","Implementation of policy topic filter on publications.","857","32159","19842","27","4025","4676","3162"
"2012-02-29 16:13:18 +0000","Made the article height fix for IE6 much more general","845","31461","19445","27","3944","4476","3142"
"2012-02-28 20:09:17 +0000","Add tour images.","845","31420","19413","27","3948","4463","3142"
"2012-02-28 16:35:26 +0000","got rid of ""definition"" from the label of policies in the page header","844","31317","19389","27","3933","4399","3142"
"2012-02-28 15:53:30 +0000","Update list of exemplary topics.","840","31023","19250","27","3860","4317","3142"
"2012-02-28 12:24:16 +0000","Updated links","838","30867","19226","27","3821","4224","3142"
"2012-02-28 09:53:19 +0000","Clean up ministerial role page  Working with Mark to fix some layout issues","837","30800","19203","27","3816","4185","3142"
"2012-02-27 17:47:09 +0000","Removing tests that aren't relevant anymore (no featured news on homepage)","837","30756","19203","27","3821","4134","3144"
"2012-02-27 12:24:29 +0000","Slightly darkened the type colour","833","30711","19238","27","3810","4103","3106"
"2012-02-27 10:39:59 +0000","Add header for omitted org sections.","833","30710","19238","27","3815","4097","3106"
"2012-02-26 14:05:38 +0000","remove G1 from announcement group cell.","834","30621","19243","27","3812","4006","3106"
"2012-02-24 17:54:48 +0000","Add placeholder icons for MOD and FCO and use them in CSS.  This should mean we have less to do once we have the real icons.","831","30427","19229","27","3771","3869","3104"
"2012-02-24 14:59:24 +0000","Added long org names to homepage instead of abbreviation","829","30292","19169","27","3765","3800","3104"
"2012-02-24 12:01:07 +0000","""published at"" etc metadata style","828","30242","19156","27","3735","3793","3104"
"2012-02-23 17:59:50 +0000","Redirect vanity short URLs.  This allows, for example, BIS to advertise the short URL http://www.gov.uk/bis and have visitors redirected to their departmental home page's very long URL.","824","30103","19068","27","3716","3768","3097"
"2012-02-23 12:52:25 +0000","Fixed my crappy merge","818","30033","19008","27","3511","3963","3097"
"2012-02-22 20:44:55 +0000","Add social media accounts to organisations.  - For the moment these are on an organisation. There might be a case for   making them a special kind of organisation contact, but for now this   is a lot simpler. - For the moment, we'll just capture a URL for each service. In the   future we might want to capture usernames and other credentials   and/or details. - Add just 4 social media services for now to cater for the data   supplied in the story: Twitter, Facebook, Youtube & Flickr.","817","29825","18847","27","3497","3922","3105"
"2012-02-22 12:50:14 +0000","More rationalisation of layout of org section pages","809","29753","18776","27","3493","3925","3105"
"2012-02-22 11:53:04 +0000","Quick n dirty rationalisation of the grid that wraps each org page","809","29314","18631","27","3485","3858","2886"
"2012-02-21 15:36:04 +0000","Added that label class thing that makes headings look cute and Gill acceptable","805","29188","18576","27","3481","3791","2886"
"2012-02-21 11:43:16 +0000","Limited number of latest items on org homepage to 4","793","29203","18564","27","3511","3788","2886"
"2012-02-20 17:03:50 +0000","Fix cucumber tests after moving featured news articles to homepage.","780","29355","18636","27","3602","3777","2886"
"2012-02-20 12:30:19 +0000","Scope policy change note javascript helper.  The change notes were being applied to any meta data timestamps, so I have specificially targeted only the updated_at time on policy show pages - Jase.","779","29118","18492","27","3520","3766","2886"
"2012-02-17 16:50:15 +0000","Remove unused speeches partial.","777","28999","18384","27","3527","3762","2872"
"2012-02-16 16:26:28 +0000","Plug exemplary content on empty policy areas.","778","28843","18273","27","3523","3721","2872"
"2012-02-16 12:14:10 +0000","Make preview work with embedded images.  The preview javascript code additionally passes a list of image ids to the preview controller. These are passed to the govspeak processor to use for the embedded images.","775","28692","18211","27","3500","3655","2872"
"2012-02-15 15:02:32 +0000","Started to updated the carousel's articles' layout","774","28480","18112","27","3463","3598","2853"
"2012-02-14 16:49:54 +0000","Change of plan: only consider departments active for now.","767","28158","17931","27","3399","3521","2853"
"2012-02-13 16:17:18 +0000","Make it easy to determine whether a published document is the first edition or not","766","27953","17827","27","3246","3573","2853"
"2012-02-13 16:19:53 +0000","Defensive wrapper around the position object, to stop lazy 'null' warnings appearing.","766","27972","17802","27","3216","3647","2853"
"2012-02-09 15:25:45 +0000","Don't check CSS in binary files (e.g. Vim swap files).","752","27292","17358","27","3179","3638","2663"
"2012-02-08 11:26:21 +0000","Add validation to Organisation Role.  We've ended up with some organisation_roles that don't have corresponding roles. I haven't been able to replicate this through the interface so my guess is that it used to be possible to remove a role that was associated with an organisation. This change should at least make it obvious if we try to remove a role that's associated with an organisation in future.","752","27304","17211","27","3158","3819","2663"
"2012-02-07 14:18:45 +0000","Tweak the featured carousel to have the notion of 'widescreen'.    - The previous is useful on full three column layouts like the announcements     page where you may wish to constrain the content over the larger     widths + have the image rotator navigation move into the top RH corner etc.    - But when popped inside a g2 the proportions are a little squished, to compensate     I've only added the widescreen media queries to take effect once the     widescreen class is present on the containing featured section element.","750","27262","17169","27","3131","3846","2663"
"2012-02-03 16:28:51 +0000","Link to ministers page from organisation pages","749","27005","17086","27","3079","3724","2663"
"2012-02-03 11:58:05 +0000","Add alt text to news article images, and force articles with images to include alt text","746","26877","16968","27","3071","3722","2663"
"2012-02-02 14:54:15 +0000","Use a consistent news layout.  The all news page layout should be consistent between the top-level news index and organisation news indexes.","742","26705","16823","27","3053","3719","2657"
"2012-02-02 12:27:27 +0000","Avoid change note published_at wrapping onto another line.  89af809ccb1dcc86fb3f841c1811796e4c85f950 was along the right lines after all.","736","26494","16673","27","2992","3719","2657"
"2012-02-01 17:10:20 +0000","Fix thumbnail generation of PDF publications.  We had a problem where thumbnails weren't created correctly if the PDF was retrieved from the file cache. The problem occurred when creating a publication with an attachment where the attachment failed validation.  After lots of digging we've determined that by overriding `#full_original_filename` (as well as `#full_filename`) we can get CarrierWave to do the right thing (i.e correctly generate our thumbnail when the attachment uses the file cache). We've added two tests that demonstrate the broken behaviour without the implementation of `#full_original_filename`.  We've also fixed a secondary problem whereby the previous implementation of `#get_first_page_as_png` caused two thumbnail_ files to be generated - the first was the version that CarrierWave creates by default when any version is declared, and the second was the from our use of the `convert` command.","728","26192","16536","27","2949","3654","2600"
"2012-01-31 16:15:34 +0000","More accurately-named test.","718","26151","16656","27","2946","3613","2483"
"2012-01-30 22:15:23 +0000","Be consistent about namespacing admin-related helper modules.","713","25653","16434","27","2940","3417","2409"
"2012-01-27 18:31:08 +0000","Add ActiveModel callbacks for document publish/archive success","707","25539","16335","27","2929","3417","2405"
"2012-01-26 14:52:35 +0000","Add Organisation#search_index","699","25032","16121","27","2912","3362","2184"
"2012-01-26 10:59:50 +0000","Use icons on announcements page.","699","24939","16105","27","2898","3314","2169"
"2012-01-25 11:16:01 +0000","half margin bottom on govspeak paragraphs","692","24609","15821","27","2889","3277","2169"
"2012-01-24 14:17:54 +0000","Removing nth-child border reduction for publications.","687","24426","15707","27","2873","3224","2169"
"2012-01-23 16:54:21 +0000","Show captions where present on news story images.  I've used the `figure` and figcaption` HTML5 elements here.","676","23899","15379","27","2726","3208","2133"
"2012-01-22 16:55:58 +0000","Add missing tests for featuring publications.  Given that, like Consultation & NewsArticle, Publication includes Document::Featurable, PublicationTest should also include the same tests that ConsultationTest & NewsArticleTest do.","671","23643","15148","27","2713","3196","2133"
"2012-01-19 15:27:29 +0000","Don't 500 with no search term.","664","23498","15008","27","2708","3196","2133"
"2012-01-18 14:19:38 +0000","Add a scenario for unfeaturing publications","662","23254","14805","27","2684","3179","2133"
"2012-01-17 15:46:26 +0000","Don't mess up UTF-8 characters.  I had to change the test covering the preservation of unicode characters when rewriting links; after some discussion with James Mead, I decided to simplify the test to specify only the expected output, rather than testing the implementation. This has the downside that it may only fail on CI (which uses the bugging libxml versin 2.7.3) and not locally, unfortunately.  I had hoped I could implement a change which would actually leave the HTML entities as they are (i.e. &lsquo; and &rsquo;), which is possible leaving out line 53. However, this breaks the actual UTF-8 handling during the re-write of links.","660","23092","14665","27","2670","3171","2133"
"2012-01-16 10:08:30 +0000","Use the new Rummageable::Fake implementation for tests.","660","22903","14570","27","2675","3112","2095"
"2012-01-11 18:39:20 -0600","Use the request host, not the platform.  CI has the platform set to production, so a lot of assumptions about using paths vs urls were thrown into chaos. So, instead, lets revert to using the host from the request.  I had to jump through a small hoop in the helper tests to convice url_for what the default url host would be. Ah well.","656","22668","14376","27","2617","3129","2095"
"2012-01-10 18:59:31 -0600","Prepare to associate attachments with non-Documents.  By moving the responsibility for attachment destruction out of the Attachment model, we can also remove the associations which tie Attachment to DocumentAttachment (and therefore Document). This will make it possible to define other association models which link Attachment records to SupportingDocument records.","645","22135","14150","27","2586","3045","1903"
"2012-01-09 18:08:21 +0000","One more DRYed up ...time ago phrase (missed in merge)","643","21843","14033","27","2531","3045","1783"
"2012-01-06 15:40:53 +0000","Consultations close at the end of the day, not the start","642","21689","13946","27","2505","3004","1783"
"2012-01-05 11:26:44 +0000","Add bottom padding to whitehall 'page' and remove unused styles.    * The footer changes to the app (beta message) mean it looks better to have some space between our app content and the footer.   * The .secondary classes can now be safely removed.","621","21029","13444","27","2366","2985","1783"
"2011-12-22 15:33:13 +0000","Add search box to template.  This may be temporary, depending on the ultimate solution and how that interacts with slimmer, static and rummager. Briefly, rummager will also need to include the prefix in the search, so sharing a single definition (likely to be the in the template in static) would avoid duplication.","622","20796","13421","27","2305","2904","1715"
"2011-12-22 15:10:16 +0000","The latest slimmer lets us configure more easily.","621","20768","13403","27","2295","2904","1715"
"2011-12-20 17:27:34 +0000","update utils to add extra padding on flooded elements","619","20585","13346","27","2235","2838","1715"
"2011-12-20 00:09:42 +0000","International priorities are produced by organisations.  Also show organisations on international priority page.","617","20514","13286","27","2239","2823","1715"
"2011-12-19 14:46:25 +0000","Admins can associate publications with countries.","607","20460","13304","27","2167","2823","1715"
"2011-12-15 16:23:10 +0000","Display summaries on public list of consultations.  - For both featured and non-featured consultations. - Summary for featured consultation needs styling.","600","20412","13378","27","2111","2757","1715"
"2011-12-12 17:08:47 +0000","Related document links should appear as a policy detail heading (when they exist)","589","20090","13134","27","2079","2711","1715"
"2011-12-09 23:10:06 +0000","Remove unused attachment name.  This wasn't really necessary for the steps, and it was causing a weird issue (spurious output) with the carrierwave processing.","586","19869","13098","27","2027","2579","1714"
"2011-12-08 14:47:41 +0000","Shortened the min-height for the policy are description box.","584","19603","12894","27","1993","2551","1714"
"2011-12-08 10:39:54 +0000","Remove upcoming consultations list in favour of a list of 'all' consultations  Apparently there shouldn't ever be any upcoming consultations, even though we don't restrict publication of consultations based on their opening date.","580","19196","12788","27","1955","2288","1714"
"2011-12-06 17:36:49 +0000","Fix broken test.  This was my fault.  I made the change (from document_id to policy_id) in 4849c19aed60b7e107b49c8a3c27d1ae2ba01eb4 but then rebased on top of 1487a5a30a546c6fd9474c3527d1bd1e464b6327 without running the tests before pushing.","578","18919","12573","27","1937","2244","1714"
"2011-12-05 17:26:39 +0000","Add state machine to PolicyArea.  We want to allow editors/GDS to remove policy areas from the system without affecting the integrity of archived data.  Right now, you can only delete a policy area that doesn't have any documents associated.  This commit is the first step toward allowing editors/GDS to remove policy areas even if they're associated with archived content.  *NOTE* I added a test around the policy area default scope that orders by name.  The default scope was already there but without a corresponding test.","565","18383","12116","27","1877","2225","1714"
"2011-12-02 19:18:17 +0000","Rename Topic to PolicyArea.  All remnants of topics should now be gone.","560","18244","12029","27","1879","2212","1673"
"2011-12-02 12:36:14 +0000","Change background colour of alphabetical label.","555","18151","12021","27","1876","2204","1599"
"2011-12-01 14:02:16 +0000","Add missing test.  I noticed that we weren't explicitly testing the use of govspeak when rendering the news article.","552","18279","11871","27","1844","2537","1576"
"2011-11-29 16:58:39 +0000","Merge core-changes into static/core.css","546","18072","11694","27","1820","2531","1576"
"2011-11-28 15:39:57 +0000","Split up utils scss into areas of concern.","550","18320","11826","27","1815","2652","1576"
"2011-11-25 20:35:58 +0000","Extract duplication into partial template.  Perhaps this is a step to far, but on balance I think it's just about worth it.","545","17971","11620","27","1995","2329","1576"
"2011-11-24 17:50:48 +0000","Corrected scenario name.","534","17538","11254","27","1963","2294","1576"
"2011-11-24 13:16:39 +0000","Precompile admin.js  Without this, the admin part of the site is not accessible.","529","17337","11126","27","1948","2236","1576"
